epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
74,2299.45,1.31615,0.80331,0.91406,0.00728,0.80517,0.74604,0.84596,0.44937,1.03142,1.50693,0.65379,0.00547,0.0005546,0.0005546,0.0005546
75,2330.41,1.31782,0.80832,0.91209,0.00747,0.83373,0.72493,0.84078,0.45427,1.01589,1.59559,0.6589,0.0056,0.0005348,0.0005348,0.0005348
76,2361.23,1.31973,0.80544,0.91444,0.00742,0.79415,0.75931,0.83884,0.4641,0.99006,1.63789,0.66307,0.00576,0.000515,0.000515,0.000515
77,2392.1,1.32334,0.81365,0.91437,0.00742,0.76787,0.77364,0.837,0.45579,1.00624,1.85172,0.65903,0.00569,0.0004952,0.0004952,0.0004952
78,2423.17,1.31415,0.80866,0.9091,0.00732,0.78688,0.76791,0.83952,0.45413,1.02052,1.75486,0.65839,0.0058,0.0004754,0.0004754,0.0004754
79,2454.05,1.30371,0.7993,0.91938,0.00715,0.81061,0.7481,0.83548,0.44859,1.01539,1.70512,0.66296,0.00575,0.0004556,0.0004556,0.0004556
80,2484.68,1.30742,0.80076,0.91553,0.00774,0.79174,0.78432,0.84349,0.45551,0.99922,1.67745,0.6569,0.00592,0.0004358,0.0004358,0.0004358
81,2515.21,1.30439,0.79952,0.91525,0.00743,0.80886,0.76218,0.845,0.45011,1.00429,1.65603,0.65852,0.00583,0.000416,0.000416,0.000416
82,2546.1,1.3088,0.79422,0.91471,0.0073,0.78218,0.76791,0.83893,0.44956,0.9928,1.58036,0.66109,0.0059,0.0003962,0.0003962,0.0003962
83,2576.81,1.30336,0.79583,0.91789,0.00729,0.80106,0.77303,0.84181,0.45704,0.97869,1.87313,0.66072,0.00585,0.0003764,0.0003764,0.0003764
84,2607.17,1.28654,0.79464,0.91329,0.00755,0.7985,0.78223,0.83567,0.45209,0.97715,1.80408,0.66419,0.00601,0.0003566,0.0003566,0.0003566
85,2637.86,1.3031,0.8006,0.91068,0.00733,0.8232,0.75358,0.84167,0.45748,0.97752,1.70596,0.66108,0.00587,0.0003368,0.0003368,0.0003368
86,2668.55,1.29839,0.78721,0.91605,0.00745,0.79663,0.76504,0.83069,0.44275,1.00203,1.78714,0.66266,0.00587,0.000317,0.000317,0.000317
87,2699.2,1.28386,0.78684,0.91169,0.00737,0.78413,0.78061,0.82442,0.44242,0.98873,1.79088,0.66073,0.00578,0.0002972,0.0002972,0.0002972
88,2729.89,1.28312,0.7895,0.90808,0.00748,0.79699,0.77616,0.83197,0.45233,0.98329,1.79859,0.66095,0.00595,0.0002774,0.0002774,0.0002774
89,2760.78,1.29693,0.78962,0.91044,0.00772,0.78209,0.78155,0.83043,0.44801,0.98559,1.80597,0.65993,0.0061,0.0002576,0.0002576,0.0002576
90,2791.55,1.2842,0.78945,0.91406,0.00778,0.78486,0.77077,0.83412,0.44911,0.99886,1.75507,0.65812,0.00621,0.0002378,0.0002378,0.0002378
91,2818.45,1.24913,0.75151,0.93706,0.00737,0.83339,0.75358,0.83754,0.45204,1.01765,1.75182,0.65513,0.00604,0.000218,0.000218,0.000218
92,2844.28,1.24024,0.74742,0.93721,0.00771,0.82856,0.75358,0.84041,0.45403,1.02318,1.75819,0.65133,0.006,0.0001982,0.0001982,0.0001982
93,2869.9,1.21938,0.7353,0.92844,0.00753,0.8299,0.75645,0.83842,0.45279,1.00535,1.75931,0.65339,0.00594,0.0001784,0.0001784,0.0001784
94,2895.71,1.23822,0.73514,0.94029,0.0079,0.85005,0.76343,0.84241,0.46119,0.99547,1.73574,0.64946,0.00612,0.0001586,0.0001586,0.0001586
95,2921.12,1.23941,0.74542,0.93589,0.00767,0.84738,0.76504,0.84759,0.45689,1.0018,1.73812,0.65093,0.00602,0.0001388,0.0001388,0.0001388
96,2947.06,1.21423,0.73007,0.93087,0.00719,0.84746,0.75645,0.84567,0.45049,1.00933,1.76785,0.65069,0.0059,0.000119,0.000119,0.000119
97,2973.1,1.21632,0.72599,0.9324,0.00761,0.84203,0.76364,0.84721,0.44923,1.0204,1.76928,0.65098,0.00597,9.92e-05,9.92e-05,9.92e-05
98,2998.98,1.21593,0.72822,0.93837,0.00755,0.84998,0.76304,0.84971,0.44888,1.0208,1.72315,0.65094,0.00585,7.94e-05,7.94e-05,7.94e-05
99,3024.84,1.21932,0.72738,0.93641,0.00738,0.85232,0.76068,0.84945,0.44966,1.00814,1.70111,0.65269,0.00586,5.96e-05,5.96e-05,5.96e-05
100,3051.05,1.2159,0.72951,0.93098,0.00759,0.84725,0.76287,0.85046,0.45053,1.00956,1.6997,0.65362,0.00582,3.98e-05,3.98e-05,3.98e-05
