epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
51,1587.03,1.51673,0.98741,0.97376,0.00652,0.74289,0.70487,0.75664,0.38812,1.07731,3.17945,0.63506,0.00516,0.00101,0.00101,0.00101
52,1618.12,1.51755,0.99664,0.9947,0.00662,0.7607,0.72493,0.77936,0.40252,1.10376,2.47989,0.63571,0.005,0.0009902,0.0009902,0.0009902
53,1649.45,1.50157,0.98728,0.98872,0.00651,0.75198,0.72493,0.78441,0.39663,1.13655,2.68225,0.6288,0.00494,0.0009704,0.0009704,0.0009704
54,1680.69,1.50832,0.99014,0.99203,0.00682,0.75657,0.71633,0.76892,0.39282,1.09797,2.66019,0.63032,0.00498,0.0009506,0.0009506,0.0009506
55,1711.82,1.4868,0.97016,0.98198,0.00641,0.72265,0.72779,0.77058,0.40473,1.04931,2.56419,0.63575,0.00494,0.0009308,0.0009308,0.0009308
56,1743.1,1.49114,0.97498,0.97531,0.00638,0.72992,0.7047,0.7576,0.3813,1.06634,2.74755,0.63414,0.00498,0.000911,0.000911,0.000911
57,1774.13,1.4761,0.9565,0.98328,0.0063,0.73985,0.74153,0.78033,0.39198,1.09945,2.49729,0.63291,0.0043,0.0008912,0.0008912,0.0008912
58,1805.24,1.47829,0.97489,0.98314,0.00643,0.73525,0.75596,0.79426,0.40933,1.05355,3.06305,0.63231,0.00498,0.0008714,0.0008714,0.0008714
59,1836.51,1.47856,0.96552,0.97958,0.00684,0.75037,0.72493,0.78009,0.40397,1.05332,2.83759,0.63091,0.00522,0.0008516,0.0008516,0.0008516
60,1867.32,1.48071,0.96906,0.97363,0.00663,0.72746,0.7192,0.77682,0.39148,1.08216,3.05722,0.63186,0.00494,0.0008318,0.0008318,0.0008318
61,1897.89,1.46959,0.95381,0.97548,0.00675,0.73563,0.70962,0.76026,0.38687,1.12187,3.26315,0.62568,0.00518,0.000812,0.000812,0.000812
62,1928.38,1.48205,0.96746,0.97291,0.00637,0.75747,0.72206,0.77121,0.40909,1.03431,2.95254,0.6295,0.00471,0.0007922,0.0007922,0.0007922
63,1958.95,1.46148,0.95007,0.98146,0.00694,0.77055,0.73639,0.79235,0.39636,1.0824,2.79904,0.62287,0.00516,0.0007724,0.0007724,0.0007724
64,1989.53,1.46973,0.95515,0.9772,0.00656,0.76527,0.7106,0.76784,0.39245,1.12836,2.9538,0.62598,0.00509,0.0007526,0.0007526,0.0007526
65,2019.88,1.46646,0.95686,0.97065,0.0069,0.75838,0.7105,0.77633,0.38825,1.10108,2.68983,0.62668,0.00533,0.0007328,0.0007328,0.0007328
66,2050.86,1.45768,0.95221,0.97443,0.00664,0.76732,0.70201,0.77784,0.39263,1.07016,2.93174,0.6265,0.00477,0.000713,0.000713,0.000713
67,2082.13,1.45688,0.9671,0.97805,0.00638,0.78804,0.70487,0.78253,0.40563,1.0508,2.85445,0.62949,0.00509,0.0006932,0.0006932,0.0006932
68,2113.15,1.43716,0.93402,0.97765,0.00632,0.77451,0.71845,0.78555,0.41182,1.06077,2.83505,0.62671,0.00473,0.0006734,0.0006734,0.0006734
69,2143.76,1.43957,0.94078,0.97119,0.00703,0.79385,0.69628,0.76788,0.39244,1.07966,2.91769,0.62359,0.00518,0.0006536,0.0006536,0.0006536
70,2174.64,1.45351,0.94037,0.97083,0.00673,0.7752,0.74106,0.78778,0.4084,1.06385,3.1455,0.6242,0.00506,0.0006338,0.0006338,0.0006338
71,2204.95,1.43871,0.9431,0.96857,0.00697,0.77403,0.71347,0.78897,0.4017,1.08549,3.12069,0.62141,0.0053,0.000614,0.000614,0.000614
72,2235.34,1.4201,0.91215,0.98016,0.00689,0.75579,0.7183,0.77731,0.41085,1.05345,2.95843,0.62505,0.005,0.0005942,0.0005942,0.0005942
73,2265.65,1.43523,0.94321,0.98264,0.00694,0.75892,0.73639,0.77615,0.40117,1.07996,2.8745,0.6286,0.00547,0.0005744,0.0005744,0.0005744
74,2296.43,1.4297,0.92138,0.96977,0.00675,0.75153,0.75398,0.78732,0.41167,1.06525,2.58362,0.62723,0.00499,0.0005546,0.0005546,0.0005546
75,2327.62,1.43436,0.92593,0.97348,0.00674,0.76143,0.71633,0.77188,0.40919,1.07542,2.8829,0.62474,0.00515,0.0005348,0.0005348,0.0005348
76,2358.37,1.44049,0.92518,0.96964,0.00688,0.73456,0.70571,0.76057,0.40651,1.04567,3.20838,0.62854,0.00533,0.000515,0.000515,0.000515
77,2389.4,1.4289,0.92437,0.97143,0.00692,0.76374,0.71633,0.77893,0.40002,1.06521,3.13436,0.62617,0.00533,0.0004952,0.0004952,0.0004952
78,2420.39,1.42737,0.9228,0.97099,0.00729,0.78256,0.73926,0.79365,0.40627,1.07699,3.18017,0.62638,0.00563,0.0004754,0.0004754,0.0004754
79,2451.26,1.41723,0.92177,0.97568,0.00691,0.78473,0.70201,0.78581,0.39916,1.0676,2.91659,0.6251,0.00526,0.0004556,0.0004556,0.0004556
80,2482.27,1.41471,0.91475,0.97288,0.0068,0.75595,0.74499,0.79665,0.40754,1.05864,2.85774,0.62615,0.00512,0.0004358,0.0004358,0.0004358
81,2513.42,1.41705,0.90974,0.97429,0.00699,0.75058,0.75018,0.79562,0.4107,1.05261,2.90084,0.62602,0.0052,0.000416,0.000416,0.000416
82,2544.82,1.42037,0.90922,0.97444,0.00691,0.78403,0.72812,0.79923,0.41565,1.03371,2.69073,0.6272,0.00528,0.0003962,0.0003962,0.0003962
83,2576.05,1.41457,0.91393,0.96983,0.00659,0.78826,0.73926,0.80792,0.41442,1.04788,2.90603,0.62681,0.00529,0.0003764,0.0003764,0.0003764
84,2606.96,1.40662,0.91628,0.9712,0.00687,0.76545,0.73872,0.80235,0.415,1.04339,2.795,0.62826,0.00537,0.0003566,0.0003566,0.0003566
85,2637.98,1.41157,0.92105,0.97712,0.00707,0.76386,0.75931,0.80213,0.41463,1.04707,2.97598,0.62736,0.00538,0.0003368,0.0003368,0.0003368
86,2668.93,1.40592,0.8974,0.97284,0.00704,0.78511,0.7106,0.79962,0.4095,1.06381,2.88761,0.62401,0.0053,0.000317,0.000317,0.000317
87,2700.02,1.39536,0.90107,0.97918,0.0067,0.78117,0.71601,0.79119,0.41226,1.04565,2.92278,0.62565,0.00522,0.0002972,0.0002972,0.0002972
88,2731.15,1.39425,0.9033,0.96723,0.00705,0.76995,0.72883,0.79846,0.41636,1.05001,2.81485,0.62491,0.00533,0.0002774,0.0002774,0.0002774
89,2762.42,1.4062,0.89941,0.96432,0.00714,0.75147,0.73639,0.79708,0.41183,1.0493,2.82547,0.62569,0.00539,0.0002576,0.0002576,0.0002576
90,2793.71,1.39533,0.90528,0.97043,0.00729,0.77367,0.71501,0.79397,0.4112,1.05052,2.69913,0.62594,0.00542,0.0002378,0.0002378,0.0002378
91,2821,1.34368,0.85717,0.99728,0.00693,0.80641,0.74001,0.80158,0.42511,1.04121,2.67055,0.6228,0.00536,0.000218,0.000218,0.000218
92,2847.08,1.3378,0.84562,0.99348,0.00709,0.80947,0.75477,0.80487,0.42491,1.04932,2.72918,0.62119,0.00539,0.0001982,0.0001982,0.0001982
93,2872.94,1.31961,0.84057,0.99344,0.00699,0.81315,0.73926,0.80232,0.42009,1.06231,2.7702,0.62098,0.00539,0.0001784,0.0001784,0.0001784
94,2899,1.34753,0.84302,0.99421,0.00706,0.8258,0.75072,0.8106,0.42689,1.05829,2.77294,0.62034,0.00543,0.0001586,0.0001586,0.0001586
95,2925.32,1.33362,0.84434,0.99563,0.00707,0.83207,0.73827,0.80935,0.42172,1.07336,2.73628,0.61966,0.00537,0.0001388,0.0001388,0.0001388
96,2951.26,1.31792,0.83513,0.99575,0.00668,0.81887,0.73838,0.79509,0.41408,1.0844,2.68808,0.61965,0.00523,0.000119,0.000119,0.000119
97,2977.29,1.31432,0.83415,0.98777,0.00713,0.81683,0.72833,0.80351,0.41661,1.07992,2.70776,0.61876,0.00533,9.92e-05,9.92e-05,9.92e-05
98,3003.35,1.32411,0.83224,0.99669,0.00715,0.83434,0.72493,0.80851,0.41931,1.07951,2.67177,0.61896,0.0053,7.94e-05,7.94e-05,7.94e-05
99,3029.01,1.3097,0.83161,0.99461,0.007,0.83117,0.72779,0.80648,0.41717,1.0727,2.69043,0.62086,0.0053,5.96e-05,5.96e-05,5.96e-05
100,3054.97,1.31216,0.8373,0.99156,0.00723,0.82237,0.73066,0.80097,0.4193,1.07237,2.71791,0.6207,0.00534,3.98e-05,3.98e-05,3.98e-05
