epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
54,1871.85,1.31704,0.80414,0.91812,0.00742,0.83307,0.73066,0.83653,0.44916,1.03219,1.95497,0.65221,0.00574,0.0009506,0.0009506,0.0009506
55,1906.36,1.29975,0.78751,0.91593,0.00714,0.84422,0.74212,0.84479,0.43938,1.04842,1.56,0.65707,0.00569,0.0009308,0.0009308,0.0009308
56,1940.64,1.31449,0.79612,0.91061,0.00722,0.78672,0.77158,0.83745,0.44542,1.03641,1.70156,0.65945,0.0056,0.000911,0.000911,0.000911
57,1975.03,1.29159,0.78057,0.9194,0.00726,0.7904,0.76791,0.83272,0.4422,1.02102,2.02607,0.65933,0.00596,0.0008912,0.0008912,0.0008912
58,2009.24,1.30082,0.79577,0.91597,0.00715,0.80958,0.74499,0.8251,0.42622,1.03453,2.00274,0.66049,0.00572,0.0008714,0.0008714,0.0008714
59,2043.53,1.29578,0.78718,0.91634,0.00783,0.84593,0.75645,0.83411,0.4338,1.03585,2.0502,0.65893,0.006,0.0008516,0.0008516,0.0008516
60,2077.67,1.29943,0.78728,0.91448,0.00751,0.79975,0.74212,0.82445,0.41186,1.09597,2.38315,0.65693,0.0063,0.0008318,0.0008318,0.0008318
61,2112.26,1.28291,0.77696,0.91465,0.00774,0.81505,0.74502,0.83615,0.42804,1.06665,2.04141,0.65604,0.00678,0.000812,0.000812,0.000812
62,2146.47,1.3053,0.78127,0.91224,0.00753,0.82387,0.76398,0.83415,0.42789,1.06353,1.81184,0.65606,0.00589,0.0007922,0.0007922,0.0007922
63,2180.65,1.28166,0.77869,0.91722,0.00731,0.8337,0.75072,0.84719,0.43406,1.05043,2.03843,0.65379,0.00568,0.0007724,0.0007724,0.0007724
64,2214.75,1.29137,0.78279,0.91226,0.00754,0.82439,0.74499,0.82885,0.4288,1.07497,1.74668,0.65379,0.00625,0.0007526,0.0007526,0.0007526
65,2249.12,1.29292,0.77642,0.91393,0.0079,0.79461,0.74499,0.82565,0.41808,1.08333,1.75063,0.65535,0.00611,0.0007328,0.0007328,0.0007328
66,2283.38,1.28797,0.77762,0.90892,0.00777,0.80125,0.77394,0.83692,0.42897,1.06169,1.7163,0.65459,0.00585,0.000713,0.000713,0.000713
67,2317.5,1.28591,0.78362,0.9131,0.00745,0.78417,0.77937,0.85071,0.44378,1.02979,1.81943,0.65444,0.00614,0.0006932,0.0006932,0.0006932
68,2351.62,1.27194,0.76507,0.91743,0.00743,0.825,0.75646,0.84707,0.44158,1.03796,2.02423,0.65103,0.00575,0.0006734,0.0006734,0.0006734
69,2385.87,1.26578,0.76894,0.90556,0.00741,0.77726,0.78223,0.84474,0.43398,1.05292,1.97847,0.65165,0.00611,0.0006536,0.0006536,0.0006536
70,2419.87,1.27266,0.76367,0.90771,0.00763,0.82845,0.76504,0.85423,0.44425,1.04197,1.85608,0.64911,0.00607,0.0006338,0.0006338,0.0006338
71,2453.93,1.25716,0.76085,0.90562,0.00758,0.79073,0.79083,0.84639,0.43946,1.04699,1.97914,0.65048,0.00646,0.000614,0.000614,0.000614
72,2487.98,1.25173,0.74468,0.91234,0.0079,0.80638,0.76504,0.85037,0.43812,1.05271,1.85127,0.65021,0.00661,0.0005942,0.0005942,0.0005942
73,2522.14,1.26107,0.76476,0.91424,0.00804,0.80766,0.7765,0.86039,0.44396,1.05985,1.6893,0.65228,0.0069,0.0005744,0.0005744,0.0005744
74,2556.42,1.25165,0.75099,0.90593,0.00775,0.81174,0.7765,0.8607,0.45005,1.04281,1.67884,0.64968,0.00639,0.0005546,0.0005546,0.0005546
75,2590.22,1.25938,0.75099,0.90708,0.00799,0.746,0.80229,0.85612,0.43594,1.06564,1.76639,0.64926,0.00663,0.0005348,0.0005348,0.0005348
76,2624.35,1.25965,0.7498,0.90783,0.00791,0.81635,0.74785,0.84278,0.44008,1.0468,2.05231,0.65076,0.00667,0.000515,0.000515,0.000515
77,2658.25,1.26451,0.75489,0.90695,0.00797,0.80469,0.77916,0.84602,0.44052,1.04782,1.77714,0.64761,0.00668,0.0004952,0.0004952,0.0004952
78,2692.61,1.25211,0.74777,0.90037,0.00799,0.80019,0.78223,0.85318,0.44024,1.05601,1.79915,0.65142,0.00682,0.0004754,0.0004754,0.0004754
79,2726.77,1.24282,0.74638,0.91058,0.0075,0.81681,0.74099,0.83823,0.4308,1.05452,1.69449,0.658,0.00651,0.0004556,0.0004556,0.0004556
80,2760.69,1.24233,0.74277,0.90756,0.00828,0.80339,0.75072,0.83758,0.42473,1.0612,1.67183,0.65377,0.00683,0.0004358,0.0004358,0.0004358
81,2794.69,1.24698,0.74334,0.90733,0.00803,0.7685,0.77937,0.84276,0.4297,1.07074,1.69004,0.65551,0.00659,0.000416,0.000416,0.000416
82,2828.95,1.2442,0.73839,0.90669,0.00779,0.83087,0.75358,0.84774,0.43966,1.04378,1.64205,0.6554,0.00657,0.0003962,0.0003962,0.0003962
83,2862.86,1.24473,0.73742,0.90963,0.00783,0.81624,0.76367,0.8489,0.43666,1.06997,1.80558,0.65353,0.00665,0.0003764,0.0003764,0.0003764
84,2896.41,1.22531,0.73713,0.90574,0.00812,0.81895,0.75358,0.85221,0.44082,1.04318,1.77035,0.65724,0.00686,0.0003566,0.0003566,0.0003566
85,2930.6,1.23288,0.74085,0.90131,0.00797,0.8025,0.78007,0.85254,0.44076,1.042,1.7803,0.65956,0.00675,0.0003368,0.0003368,0.0003368
86,2964.86,1.22984,0.72863,0.90656,0.00798,0.8157,0.76504,0.85424,0.43655,1.06502,1.67086,0.66224,0.00669,0.000317,0.000317,0.000317
87,2998.68,1.22156,0.72803,0.90438,0.00771,0.77265,0.78877,0.85161,0.43762,1.05131,1.72109,0.65927,0.00654,0.0002972,0.0002972,0.0002972
88,3032.94,1.22136,0.72865,0.89995,0.00836,0.78317,0.76586,0.84757,0.43308,1.05338,1.6881,0.66181,0.00689,0.0002774,0.0002774,0.0002774
89,3066.94,1.23015,0.72818,0.90388,0.00805,0.82415,0.75931,0.85503,0.43645,1.05141,1.73059,0.65624,0.00695,0.0002576,0.0002576,0.0002576
90,3101.1,1.21783,0.72629,0.90596,0.00817,0.8185,0.73639,0.8497,0.43516,1.05027,1.73876,0.65496,0.00696,0.0002378,0.0002378,0.0002378
91,3134.89,1.18509,0.69567,0.9288,0.00785,0.78244,0.7832,0.8435,0.43878,1.06217,1.75402,0.65242,0.00687,0.000218,0.000218,0.000218
92,3167.92,1.17377,0.6897,0.9276,0.00804,0.78038,0.78797,0.84966,0.44569,1.05392,1.86176,0.65153,0.00689,0.0001982,0.0001982,0.0001982
93,3201.15,1.15838,0.68041,0.92431,0.00802,0.77953,0.76996,0.83014,0.44162,1.05761,1.83782,0.65217,0.00696,0.0001784,0.0001784,0.0001784
94,3234.42,1.17845,0.68268,0.93087,0.00847,0.78936,0.78797,0.84049,0.44445,1.05268,1.79147,0.65214,0.00715,0.0001586,0.0001586,0.0001586
95,3267.45,1.17062,0.68714,0.92711,0.00822,0.79719,0.77077,0.84573,0.4442,1.0537,1.7825,0.65133,0.00711,0.0001388,0.0001388,0.0001388
96,3300.49,1.15602,0.67791,0.92468,0.00774,0.80441,0.77778,0.854,0.44534,1.05269,1.73867,0.65079,0.00693,0.000119,0.000119,0.000119
97,3333.79,1.15845,0.678,0.92403,0.00806,0.80844,0.78797,0.85398,0.44357,1.06149,1.7576,0.64821,0.00702,9.92e-05,9.92e-05,9.92e-05
98,3367.4,1.16012,0.67311,0.93078,0.00807,0.80846,0.7937,0.85585,0.44252,1.05691,1.70306,0.65037,0.00701,7.94e-05,7.94e-05,7.94e-05
99,3400.46,1.1529,0.67266,0.92799,0.00785,0.80931,0.79656,0.85708,0.44542,1.04717,1.66943,0.65246,0.00703,5.96e-05,5.96e-05,5.96e-05
100,3433.77,1.15156,0.6803,0.92102,0.00823,0.80407,0.79656,0.8571,0.4446,1.0554,1.65758,0.6508,0.00704,3.98e-05,3.98e-05,3.98e-05
