epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
79,1948.75,0.52737,0.30729,0.86054,0.01218,0.70872,0.62049,0.59705,0.2956,1.08878,2.60804,0.68284,0.01205,0.0004556,0.0004556,0.0004556
80,1972.89,0.52027,0.30295,0.86092,0.01207,0.70361,0.62751,0.59617,0.29255,1.08937,2.7628,0.68682,0.01131,0.0004358,0.0004358,0.0004358
81,1997.56,0.51642,0.30279,0.86235,0.0122,0.69859,0.63754,0.60341,0.29718,1.07792,2.61125,0.68352,0.01122,0.000416,0.000416,0.000416
82,2022.54,0.51678,0.30188,0.86041,0.01238,0.69657,0.6249,0.59291,0.28967,1.09068,2.71689,0.68803,0.01097,0.0003962,0.0003962,0.0003962
83,2047.3,0.51049,0.30004,0.85921,0.01219,0.68565,0.61318,0.57233,0.28258,1.12191,2.89671,0.69025,0.01057,0.0003764,0.0003764,0.0003764
84,2071.87,0.51337,0.30395,0.86368,0.01236,0.68387,0.62178,0.58237,0.28901,1.08038,2.75138,0.68767,0.01085,0.0003566,0.0003566,0.0003566
85,2096.47,0.50666,0.29767,0.86074,0.01252,0.68647,0.61605,0.5784,0.28626,1.11931,2.83247,0.69316,0.01251,0.0003368,0.0003368,0.0003368
86,2121.28,0.50549,0.29532,0.86227,0.01247,0.69774,0.62175,0.58848,0.29002,1.1213,2.91329,0.69433,0.01125,0.000317,0.000317,0.000317
87,2145.42,0.50352,0.29797,0.86106,0.01243,0.71182,0.60867,0.58691,0.28991,1.10637,2.86805,0.6936,0.01057,0.0002972,0.0002972,0.0002972
88,2169.8,0.50058,0.29486,0.86187,0.01269,0.7042,0.62757,0.59448,0.29313,1.09799,2.79575,0.69003,0.01064,0.0002774,0.0002774,0.0002774
89,2194.13,0.49766,0.29348,0.86113,0.0126,0.70107,0.61891,0.58432,0.28588,1.10027,2.9239,0.69168,0.01066,0.0002576,0.0002576,0.0002576
90,2218.62,0.50209,0.29826,0.86137,0.01275,0.72009,0.58453,0.57136,0.28397,1.09947,2.94665,0.69303,0.01066,0.0002378,0.0002378,0.0002378
91,2244.16,0.49525,0.29787,0.86065,0.01267,0.67259,0.61891,0.58547,0.28842,1.1053,3.02266,0.69303,0.01032,0.000218,0.000218,0.000218
92,2268.65,0.48517,0.28836,0.8614,0.01276,0.68386,0.61891,0.58619,0.29253,1.09563,2.93393,0.69616,0.0103,0.0001982,0.0001982,0.0001982
93,2292.52,0.4836,0.28823,0.86156,0.01267,0.70692,0.60128,0.57735,0.28806,1.10404,2.89327,0.69588,0.01015,0.0001784,0.0001784,0.0001784
94,2317.1,0.48324,0.28674,0.86037,0.01275,0.70136,0.59885,0.58021,0.28715,1.09855,2.86815,0.69503,0.01024,0.0001586,0.0001586,0.0001586
95,2342.05,0.48449,0.28761,0.86095,0.01284,0.7139,0.60059,0.58003,0.28895,1.10509,2.88617,0.69514,0.01024,0.0001388,0.0001388,0.0001388
96,2366.4,0.47662,0.28485,0.86229,0.01276,0.70879,0.59026,0.57194,0.28515,1.11598,2.94269,0.69531,0.01064,0.000119,0.000119,0.000119
97,2390.16,0.47097,0.27998,0.8614,0.01289,0.71258,0.58739,0.57185,0.28245,1.10701,2.95155,0.695,0.01071,9.92e-05,9.92e-05,9.92e-05
98,2415.46,0.47902,0.28717,0.86105,0.01291,0.70741,0.59599,0.57235,0.28283,1.11329,2.92915,0.6975,0.01073,7.94e-05,7.94e-05,7.94e-05
99,2439.78,0.47208,0.28231,0.8615,0.01291,0.69594,0.60172,0.57101,0.28491,1.10793,2.95808,0.69869,0.01063,5.96e-05,5.96e-05,5.96e-05
100,2464.29,0.47363,0.28538,0.86299,0.01292,0.69568,0.60263,0.57176,0.28404,1.10754,2.95354,0.69823,0.01067,3.98e-05,3.98e-05,3.98e-05
