epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
21,327.417,1.66119,1.51578,1.902,0.04271,0,0,0,0,0,0,0,0,0.00140896,0.00140896,0.00140896
22,343.033,1.66846,1.51341,1.91197,0.04485,0,0,0,0,0,0,0,0,0.0013794,0.0013794,0.0013794
23,358.707,1.65183,1.48064,1.88401,0.04043,0,0,0,0,0,0,0,0,0.00134985,0.00134985,0.00134985
24,374.39,1.60712,1.44797,1.87807,0.0391,0,0,0,0,0,0,0,0,0.0013203,0.0013203,0.0013203
25,390.072,1.6214,1.47865,1.88863,0.04111,0,0,0,0,0,0,0,0,0.00129075,0.00129075,0.00129075
26,405.762,1.55723,1.41321,1.84778,0.03635,0,0,0,0,0,0,0,0,0.00126119,0.00126119,0.00126119
27,421.504,1.56255,1.38661,1.84364,0.03519,0,0,0,0,0,0,0,0,0.00123164,0.00123164,0.00123164
28,437.258,1.62297,1.48748,1.89891,0.04525,0,0,0,0,0,0,0,0,0.00120209,0.00120209,0.00120209
29,453.118,1.61502,1.48343,1.85974,0.04186,0,0,0,0,0,0,0,0,0.00117254,0.00117254,0.00117254
30,468.928,1.57444,1.37733,1.84073,0.03767,0,0,0,0,0,0,0,0,0.00114299,0.00114299,0.00114299
31,484.73,1.59407,1.37477,1.86978,0.03568,0,0,0,0,0,0,0,0,0.00111343,0.00111343,0.00111343
32,500.479,1.58045,1.40047,1.82793,0.03876,0,0,0,0,0,0,0,0,0.00108388,0.00108388,0.00108388
33,516.274,1.57788,1.40415,1.82592,0.03832,0,0,0,0,0,0,0,0,0.00105433,0.00105433,0.00105433
34,532.043,1.57097,1.3716,1.79618,0.0378,0,0,0,0,0,0,0,0,0.00102478,0.00102478,0.00102478
35,547.854,1.55503,1.33808,1.80436,0.04073,0,0,0,0,0,0,0,0,0.000995224,0.000995224,0.000995224
36,563.672,1.52709,1.30828,1.78149,0.03559,0,0,0,0,0,0,0,0,0.000965672,0.000965672,0.000965672
37,579.523,1.53147,1.29654,1.78687,0.03347,0,0,0,0,0,0,0,0,0.000936119,0.000936119,0.000936119
38,595.478,1.48851,1.27179,1.7756,0.03378,0,0,0,0,0,0,0,0,0.000906567,0.000906567,0.000906567
39,611.294,1.47921,1.27052,1.77577,0.03572,0,0,0,0,0,0,0,0,0.000877015,0.000877015,0.000877015
40,627.13,1.45045,1.24577,1.75922,0.02915,0,0,0,0,0,0,0,0,0.000847463,0.000847463,0.000847463
41,642.977,1.43993,1.21672,1.76322,0.03086,0,0,0,0,0,0,0,0,0.00081791,0.00081791,0.00081791
42,658.925,1.43576,1.18368,1.73183,0.03003,0,0,0,0,0,0,0,0,0.000788358,0.000788358,0.000788358
43,674.897,1.42994,1.2032,1.73887,0.03443,0,0,0,0,0,0,0,0,0.000758806,0.000758806,0.000758806
44,690.881,1.37558,1.15445,1.67812,0.0263,0,0,0,0,0,0,0,0,0.000729254,0.000729254,0.000729254
45,706.826,1.40329,1.15219,1.73294,0.03219,0,0,0,0,0,0,0,0,0.000699701,0.000699701,0.000699701
46,722.799,1.3968,1.17362,1.68729,0.03071,0,0,0,0,0,0,0,0,0.000670149,0.000670149,0.000670149
47,738.773,1.34398,1.08573,1.66452,0.03323,0,0,0,0,0,0,0,0,0.000640597,0.000640597,0.000640597
48,754.759,1.3638,1.12088,1.68162,0.02845,0,0,0,0,0,0,0,0,0.000611045,0.000611045,0.000611045
49,770.729,1.35131,1.12942,1.65842,0.02709,0,0,0,0,0,0,0,0,0.000581493,0.000581493,0.000581493
50,786.702,1.32829,1.05127,1.62561,0.02623,0,0,0,0,0,0,0,0,0.00055194,0.00055194,0.00055194
51,802.592,1.37169,1.0959,1.6692,0.02886,0,0,0,0,0,0,0,0,0.000522388,0.000522388,0.000522388
52,818.443,1.30496,1.04719,1.63889,0.03037,0,0,0,0,0,0,0,0,0.000492836,0.000492836,0.000492836
53,834.245,1.31933,1.04141,1.64454,0.02885,0,0,0,0,0,0,0,0,0.000463284,0.000463284,0.000463284
54,850.154,1.26436,1.01607,1.61638,0.02722,0,0,0,0,0,0,0,0,0.000433731,0.000433731,0.000433731
55,866.042,1.28198,1.02051,1.6174,0.02775,0,0,0,0,0,0,0,0,0.000404179,0.000404179,0.000404179
56,881.933,1.28857,1.01881,1.60159,0.02702,0,0,0,0,0,0,0,0,0.000374627,0.000374627,0.000374627
57,897.793,1.28589,1.0145,1.61486,0.03097,0,0,0,0,0,0,0,0,0.000345075,0.000345075,0.000345075
58,914.299,1.2076,0.96121,1.58574,0.01282,0,0,0,0,0,0,0,0,0.000315522,0.000315522,0.000315522
59,930.392,1.16703,0.90095,1.52802,0.01037,0,0,0,0,0,0,0,0,0.00028597,0.00028597,0.00028597
60,946.449,1.18508,0.91851,1.54537,0.0123,0,0,0,0,0,0,0,0,0.000256418,0.000256418,0.000256418
61,962.348,1.13184,0.84982,1.51259,0.00997,0,0,0,0,0,0,0,0,0.000226866,0.000226866,0.000226866
62,978.236,1.13,0.86257,1.52256,0.01028,0,0,0,0,0,0,0,0,0.000197313,0.000197313,0.000197313
63,994.152,1.10483,0.81993,1.50331,0.01069,0,0,0,0,0,0,0,0,0.000167761,0.000167761,0.000167761
64,1010.07,1.08667,0.80228,1.464,0.00951,0,0,0,0,0,0,0,0,0.000138209,0.000138209,0.000138209
65,1025.82,1.09894,0.82147,1.48409,0.01214,0,0,0,0,0,0,0,0,0.000108657,0.000108657,0.000108657
66,1041.61,1.06714,0.79267,1.45907,0.00912,0,0,0,0,0,0,0,0,7.91045e-05,7.91045e-05,7.91045e-05
67,1072.6,1.05596,0.78483,1.46308,0.00888,0.77592,0.75047,0.78704,0.51908,1.24774,1.02149,1.66973,0.01007,4.95522e-05,4.95522e-05,4.95522e-05
