epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
39,378.305,1.32302,1.0675,1.50767,0.02757,0,0,0,0,0,0,0,0,0.000606667,0.000606667,0.000606667
40,388.167,1.30391,1.06078,1.48378,0.02889,0,0,0,0,0,0,0,0,0.00057,0.00057,0.00057
41,397.857,1.30834,1.05484,1.48658,0.02691,0,0,0,0,0,0,0,0,0.000533333,0.000533333,0.000533333
42,407.461,1.27079,1.01825,1.45992,0.02617,0,0,0,0,0,0,0,0,0.000496667,0.000496667,0.000496667
43,417.081,1.27616,1.02951,1.45722,0.02868,0,0,0,0,0,0,0,0,0.00046,0.00046,0.00046
44,426.548,1.29219,1.03127,1.47311,0.02875,0,0,0,0,0,0,0,0,0.000423333,0.000423333,0.000423333
45,435.796,1.16954,0.9467,1.40629,0.01004,0,0,0,0,0,0,0,0,0.000386667,0.000386667,0.000386667
46,443.225,1.17481,0.92359,1.39973,0.00987,0,0,0,0,0,0,0,0,0.00035,0.00035,0.00035
47,450.571,1.13795,0.88497,1.37972,0.0095,0,0,0,0,0,0,0,0,0.000313333,0.000313333,0.000313333
48,457.636,1.13408,0.89222,1.39215,0.01045,0,0,0,0,0,0,0,0,0.000276667,0.000276667,0.000276667
49,465.079,1.13575,0.87119,1.38927,0.01026,0,0,0,0,0,0,0,0,0.00024,0.00024,0.00024
50,472.518,1.10884,0.84168,1.36932,0.00979,0,0,0,0,0,0,0,0,0.000203333,0.000203333,0.000203333
51,479.958,1.07957,0.82072,1.36178,0.00823,0,0,0,0,0,0,0,0,0.000166667,0.000166667,0.000166667
52,487.208,1.06064,0.8007,1.34373,0.0082,0,0,0,0,0,0,0,0,0.00013,0.00013,0.00013
53,494.745,1.05658,0.78427,1.33809,0.00866,0,0,0,0,0,0,0,0,9.33333e-05,9.33333e-05,9.33333e-05
54,503.414,1.0435,0.78869,1.32489,0.00894,0.8132,0.49284,0.55718,0.30449,1.65955,1.73191,1.85159,0.01524,5.66667e-05,5.66667e-05,5.66667e-05
