epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
45,720.805,1.4036,1.16106,1.6929,0.03146,0,0,0,0,0,0,0,0,0.000699701,0.000699701,0.000699701
46,736.733,1.40935,1.17535,1.70373,0.03202,0,0,0,0,0,0,0,0,0.000670149,0.000670149,0.000670149
47,752.688,1.38782,1.1348,1.69025,0.02794,0,0,0,0,0,0,0,0,0.000640597,0.000640597,0.000640597
48,768.581,1.36199,1.0723,1.64816,0.0292,0,0,0,0,0,0,0,0,0.000611045,0.000611045,0.000611045
49,784.45,1.32236,1.07799,1.63933,0.02835,0,0,0,0,0,0,0,0,0.000581493,0.000581493,0.000581493
50,800.375,1.33049,1.07282,1.63304,0.02919,0,0,0,0,0,0,0,0,0.00055194,0.00055194,0.00055194
51,816.23,1.33711,1.09092,1.63268,0.02745,0,0,0,0,0,0,0,0,0.000522388,0.000522388,0.000522388
52,832.13,1.30576,1.06334,1.61315,0.03019,0,0,0,0,0,0,0,0,0.000492836,0.000492836,0.000492836
53,848.049,1.28031,1.0223,1.58118,0.0265,0,0,0,0,0,0,0,0,0.000463284,0.000463284,0.000463284
54,863.903,1.29614,1.02489,1.61261,0.02327,0,0,0,0,0,0,0,0,0.000433731,0.000433731,0.000433731
55,879.783,1.2682,1.00178,1.57794,0.02904,0,0,0,0,0,0,0,0,0.000404179,0.000404179,0.000404179
56,895.665,1.23863,0.98261,1.57828,0.02421,0,0,0,0,0,0,0,0,0.000374627,0.000374627,0.000374627
57,911.503,1.29483,1.012,1.61442,0.03059,0,0,0,0,0,0,0,0,0.000345075,0.000345075,0.000345075
58,928.039,1.21674,0.99477,1.60132,0.01194,0,0,0,0,0,0,0,0,0.000315522,0.000315522,0.000315522
59,944.111,1.16722,0.90827,1.55066,0.01141,0,0,0,0,0,0,0,0,0.00028597,0.00028597,0.00028597
60,960.046,1.15427,0.89442,1.52219,0.01114,0,0,0,0,0,0,0,0,0.000256418,0.000256418,0.000256418
61,975.925,1.12705,0.84577,1.49809,0.00988,0,0,0,0,0,0,0,0,0.000226866,0.000226866,0.000226866
62,991.786,1.09545,0.82373,1.47838,0.00989,0,0,0,0,0,0,0,0,0.000197313,0.000197313,0.000197313
63,1007.64,1.09926,0.81756,1.48667,0.00929,0,0,0,0,0,0,0,0,0.000167761,0.000167761,0.000167761
64,1023.6,1.05497,0.78941,1.45643,0.01081,0,0,0,0,0,0,0,0,0.000138209,0.000138209,0.000138209
65,1039.53,1.06346,0.78659,1.46502,0.01022,0,0,0,0,0,0,0,0,0.000108657,0.000108657,0.000108657
66,1055.42,1.05987,0.78127,1.46423,0.00961,0,0,0,0,0,0,0,0,7.91045e-05,7.91045e-05,7.91045e-05
67,1074.37,1.04606,0.7479,1.4339,0.00919,0.83917,0.7003,0.78528,0.51296,1.25805,1.04901,1.67402,0.01031,4.95522e-05,4.95522e-05,4.95522e-05
