epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
31,557.224,0.73144,0.54215,1.12581,0.01064,0,0,0,0,0,0,0,0,0.0009,0.0009,0.0009
32,575.25,0.728,0.53015,1.12162,0.01047,0,0,0,0,0,0,0,0,0.000863333,0.000863333,0.000863333
33,592.937,0.72162,0.53589,1.11592,0.01047,0,0,0,0,0,0,0,0,0.000826667,0.000826667,0.000826667
34,610.646,0.73104,0.52947,1.11571,0.01068,0,0,0,0,0,0,0,0,0.00079,0.00079,0.00079
35,628.485,0.70029,0.52008,1.11434,0.0103,0,0,0,0,0,0,0,0,0.000753333,0.000753333,0.000753333
36,646.237,0.71402,0.51815,1.12038,0.00924,0,0,0,0,0,0,0,0,0.000716667,0.000716667,0.000716667
37,663.935,0.70216,0.51117,1.10905,0.01042,0,0,0,0,0,0,0,0,0.00068,0.00068,0.00068
38,681.926,0.69248,0.50386,1.11843,0.00955,0,0,0,0,0,0,0,0,0.000643333,0.000643333,0.000643333
39,699.635,0.68653,0.49312,1.09289,0.00967,0,0,0,0,0,0,0,0,0.000606667,0.000606667,0.000606667
40,717.249,0.67995,0.50004,1.08287,0.00993,0,0,0,0,0,0,0,0,0.00057,0.00057,0.00057
41,735.353,0.68522,0.50337,1.08449,0.00991,0,0,0,0,0,0,0,0,0.000533333,0.000533333,0.000533333
42,753.318,0.68033,0.48926,1.09115,0.00949,0,0,0,0,0,0,0,0,0.000496667,0.000496667,0.000496667
43,771.482,0.66669,0.4859,1.07393,0.00822,0,0,0,0,0,0,0,0,0.00046,0.00046,0.00046
44,789.424,0.66317,0.47734,1.07927,0.00945,0,0,0,0,0,0,0,0,0.000423333,0.000423333,0.000423333
45,808.462,0.61316,0.44657,1.03977,0.00239,0,0,0,0,0,0,0,0,0.000386667,0.000386667,0.000386667
46,823.896,0.57877,0.41919,1.0146,0.00207,0,0,0,0,0,0,0,0,0.00035,0.00035,0.00035
47,840.135,0.59261,0.42274,1.04386,0.00213,0,0,0,0,0,0,0,0,0.000313333,0.000313333,0.000313333
48,855.254,0.58406,0.41597,1.0229,0.00233,0,0,0,0,0,0,0,0,0.000276667,0.000276667,0.000276667
49,870.276,0.55549,0.39682,0.99695,0.0021,0,0,0,0,0,0,0,0,0.00024,0.00024,0.00024
50,885.755,0.55887,0.39045,1.00036,0.0019,0,0,0,0,0,0,0,0,0.000203333,0.000203333,0.000203333
51,900.834,0.55902,0.39275,1.00375,0.00195,0,0,0,0,0,0,0,0,0.000166667,0.000166667,0.000166667
52,916.02,0.54535,0.38403,0.99487,0.00189,0,0,0,0,0,0,0,0,0.00013,0.00013,0.00013
53,931.578,0.54183,0.38969,1.00178,0.00178,0,0,0,0,0,0,0,0,9.33333e-05,9.33333e-05,9.33333e-05
54,948.41,0.53567,0.37598,0.98906,0.0017,0.97148,0.87679,0.93781,0.80054,0.5687,0.55419,1.05987,0.0019,5.66667e-05,5.66667e-05,5.66667e-05
